transaction_id,customer_id,product_id,quantity,purchase_date,purchased,age,gender,city,annual_income,signup_date,loyalty_score,is_active,category,price,discount,stock_qty,rating,age_missing,annual_income_missing,loyalty_score_missing,iso_outlier,days_since_last_purchase,days_since_signup,signup_year,signup_month,transaction_id_numeric,income_group,income_group_ord,total_purchase_value,purchase_per_day,log_total_purchase,log_income,sqrt_loyalty_score,recency_inverse,purchase_value_power,income_bin,frequent_buyer
T00254,884,1,1,2023-11-18,0,56.0,Male,Rajkot,237616.0,2019-01-26,89.52,0,Books,2130.87,10,173,3.0,0,0,0,1,827,2584,2019,1,254.0,Low,0,-19177.829999999998,-7.421760835913312,0.0,12.37841541273268,9.461500938011897,0.0012077294685990338,0.2563334778365456,Low,1
T00255,115,50,1,2023-03-22,1,53.0,Other,Mumbai,1850362.0,2021-02-02,81.75,0,Groceries,1106.41,15,324,1.4,0,0,0,1,1068,1846,2021,2,255.0,Very High,3,-15489.740000000002,-8.390975081256773,0.0,14.43089239402284,9.041570660012562,0.0009354536950420954,0.32920282995918476,Very High,1
T00256,802,84,3,2023-09-03,0,44.0,Male,Rajkot,963079.0,2018-01-03,93.55,1,Books,849.78,5,133,1.2,0,0,0,1,903,2972,2018,1,256.0,High,2,-10197.36,-3.4311440107671602,0.0,13.777891761057765,9.67212489580237,0.0011061946902654867,0.43748416076422914,Medium,1
T00258,837,18,1,2022-09-27,1,25.0,Female,Surat,2202894.0,2021-07-10,52.22,1,Toys,1049.25,20,166,1.5,0,0,0,1,1244,1688,2021,7,258.0,Very High,3,-19935.75,-11.810278436018958,0.0,14.605282962369888,7.226340706055867,0.0008032128514056225,0.24156682988379996,Very High,1
T00260,644,14,3,2023-01-03,1,54.0,Other,Ahmedabad,2301710.0,2018-11-15,50.70416578108395,1,Books,737.42,0,29,4.8,0,0,0,1,1146,2656,2018,11,260.0,Very High,3,2212.2599999999998,0.8329292168674698,7.702221820723355,14.6491633173767,7.1206857662084735,0.0008718395815170009,0.967204016898729,Very High,1
T00262,787,8,2,2022-11-13,1,25.0,Male,Surat,1841881.0,2018-03-12,10.86,1,Clothing,2620.99,0,163,3.2,0,0,0,1,1197,2904,2018,3,262.0,Very High,3,5241.98,1.8050895316804407,8.564645317955302,14.426298432941934,3.295451410656816,0.0008347245409015025,1.432407380485259,Very High,1
T00263,79,7,2,2023-02-19,0,52.0,Female,Ahmedabad,2301710.0,2021-09-12,53.98,0,Groceries,1388.41,0,188,4.8,0,0,0,1,1099,1624,2021,9,263.0,Very High,3,2776.82,1.7098645320197046,7.9294217263985995,14.6491633173767,7.347108274688757,0.0009090909090909091,1.0502310829288233,Very High,1
T00265,98,84,4,2024-02-24,1,31.0,Male,Rajkot,1958523.0,2022-12-06,93.55,1,Books,849.78,5,133,1.2,0,0,0,1,729,1174,2022,12,265.0,Very High,3,-13596.48,-11.581328790459965,0.0,14.487701686289173,9.67212489580237,0.0013698630136986301,0.36736147881902487,Very High,1
T00266,802,92,4,2024-06-10,0,44.0,Male,Rajkot,963079.0,2018-01-03,93.55,1,Clothing,3091.76,0,117,2.8,0,0,0,1,622,2972,2018,1,266.0,High,2,12367.04,4.161184387617766,9.422871004974626,13.777891761057765,9.67212489580237,0.0016051364365971107,2.6392857020926965,Medium,1
T00267,925,23,1,2022-01-24,0,36.0,Female,Ahmedabad,1223201.6884210526,2021-03-13,93.55,1,Clothing,2555.84,20,60,1.3,0,0,0,1,1490,1807,2021,3,267.0,High,2,-48560.96000000001,-26.87380188157167,0.0,14.016983131453513,9.67212489580237,0.0006706908115358819,-0.28363232356244183,Medium,0
T00270,597,59,3,2024-04-29,0,52.0,Male,Ahmedabad,632885.0,2022-03-24,7.054,1,Clothing,529.99,0,12,1.1,0,0,0,1,664,1431,2022,3,270.0,Medium,1,1589.97,1.111090146750524,7.372099172094641,13.35804559012057,2.6559367462347443,0.0015037593984962407,0.878502132188262,Low,1
T00271,688,75,1,2022-02-19,0,20.0,Male,Vadodara,1003095.0,2022-02-17,23.16,1,Books,2672.75,5,430,3.2,0,0,0,1,1464,1466,2022,2,271.0,High,2,-10691.0,-7.292633015006821,0.0,13.818601775225305,4.812483766206386,0.0006825938566552901,0.42715235113781913,Medium,1
T00272,74,91,1,2023-05-17,1,20.0,Male,Rajkot,1556720.0,2023-05-04,40.38,0,Toys,579.59,10,118,2.8,0,0,0,1,1012,1025,2023,5,272.0,Very High,3,-5216.31,-5.089082926829269,0.0,14.25809224400811,6.354525946126902,0.0009871668311944718,0.5456644754469283,High,1
T00273,447,81,1,2023-12-19,1,46.36172450052576,Other,Rajkot,1412591.0,2020-01-16,52.08,1,Clothing,3546.64,15,127,2.2,0,0,0,1,796,2229,2020,1,273.0,High,2,-49652.96,-22.275890533871692,0.0,14.16093687262505,7.216647421067486,0.0012547051442910915,-0.30278467129868253,High,0
T00274,775,45,2,2023-05-13,1,20.0,Male,Vadodara,1713041.0,2023-04-15,21.01,1,Clothing,3844.32,20,221,1.6,0,0,0,1,1016,1044,2023,4,274.0,Very High,3,-146084.16,-139.92735632183908,0.0,14.353781295394478,4.583666654546336,0.0009832841691248771,-1.8747710557331154,High,0
T00276,335,39,1,2022-03-20,0,20.0,Other,Rajkot,897615.0,2022-12-17,92.02,1,Books,663.71,15,434,3.0,0,0,0,1,1435,1163,2022,12,276.0,High,2,-9291.94,-7.989630266552021,0.0,13.707497638903643,9.592705562040356,0.0006963788300835655,0.4565857095894574,Medium,1
T00277,865,57,3,2023-08-05,1,44.0,Other,Surat,2137303.0,2020-08-24,7.054,1,Toys,2336.65,15,29,2.6,0,0,0,1,932,2008,2020,8,277.0,Very High,3,-98139.30000000002,-48.87415338645419,0.0,14.575055779682293,2.6559367462347443,0.0010718113612004287,-1.1163244164346027,Very High,0
T00278,494,91,2,2022-01-27,1,50.0,Male,Mumbai,919560.0,2020-11-04,90.34,1,Toys,579.59,10,118,2.8,0,0,0,1,1487,1936,2020,11,278.0,High,2,-10432.62,-5.388750000000001,0.0,13.731651661228478,9.504735661763561,0.0006720430107526882,0.4325532471084321,Medium,1
T00280,262,56,1,2023-07-16,0,50.0,Other,Mumbai,2301710.0,2018-03-23,8.95,1,Books,1147.25,5,469,1.8,0,0,0,1,952,2893,2018,3,280.0,Very High,3,-4589.0,-1.5862426546837194,0.0,14.6491633173767,2.9916550603303182,0.001049317943336831,0.5599791147244539,Very High,1
T00281,161,67,1,2024-03-14,1,31.0,Other,Ahmedabad,785445.0,2020-07-23,25.21,1,Groceries,1390.87,5,96,1.4,0,0,0,1,710,2040,2020,7,281.0,Medium,1,-5563.48,-2.7271960784313722,0.0,13.574006988293055,5.020956084253277,0.0014064697609001407,0.5378281164750032,Medium,1
T00283,676,79,3,2024-02-15,1,72.0,Male,Surat,988471.0,2023-06-15,7.054,0,Toys,1960.57,0,359,4.6,0,0,0,1,738,983,2023,6,283.0,High,2,5881.71,5.983428280773143,8.679772819071841,13.803915595445547,2.6559367462347443,0.0013531799729364006,1.5355241629314722,Medium,1
T00284,642,14,1,2023-08-14,1,26.0,Other,Vadodara,237616.0,2018-09-01,37.58,1,Books,737.42,0,29,4.8,0,0,0,1,923,2731,2018,9,284.0,Low,0,737.42,0.2700183083119736,6.604512768412301,12.37841541273268,6.130252849597641,0.0010822510822510823,0.7638157220580809,Low,1
T00285,153,88,4,2023-01-22,0,20.0,Other,Rajkot,1807933.0,2020-02-03,62.89,1,Toys,2144.89,15,258,4.7,0,0,0,1,1127,2211,2020,2,285.0,Very High,3,-120113.84,-54.32557213930348,0.0,14.407695314843178,7.930321557162736,0.0008865248226950354,-1.4682189860522896,High,0
T00286,973,84,3,2023-12-03,1,62.0,Female,Vadodara,1480255.0,2020-01-10,27.69,1,Books,849.78,5,133,1.2,0,0,0,1,812,2235,2020,1,286.0,High,2,-10197.36,-4.562577181208054,0.0,14.20772560375517,5.262128846769148,0.0012300123001230013,0.43748416076422914,High,1
T00288,430,16,4,2022-12-27,1,32.0,Other,Rajkot,1950227.0,2020-10-01,93.55,1,Clothing,2613.84,0,178,2.5,0,0,0,1,1153,1970,2020,10,288.0,Very High,3,10455.36,5.307289340101523,9.254965684703707,14.483456846781882,9.67212489580237,0.0008665511265164644,2.3048164737180117,Very High,1
T00289,931,90,4,2024-05-15,1,53.0,Other,Delhi,354688.0,2022-08-24,8.44,1,Books,2610.34,15,441,1.2,0,0,0,1,648,1278,2022,8,289.0,Medium,1,-146179.04,-114.38109546165884,0.0,12.778996628157907,2.90516780926679,0.0015408320493066256,-1.876240296772869,Low,0
T00290,665,84,3,2023-05-03,1,72.0,Male,Ahmedabad,1687296.0,2021-08-25,93.09,1,Books,849.78,5,133,1.2,0,0,0,1,1026,1642,2021,8,290.0,Very High,3,-10197.36,-6.21032886723508,0.0,14.338638398196347,9.648315915225828,0.0009737098344693282,0.43748416076422914,High,1
T00291,260,79,4,2022-12-18,1,71.0,Other,Mumbai,1430990.0,2021-03-21,79.63,0,Toys,1960.57,0,359,4.6,0,0,0,1,1162,1799,2021,3,291.0,High,2,7842.28,4.359244024458032,8.967412393200176,14.173877769210634,8.923564310296642,0.0008598452278589854,1.8591215627289812,High,1
T00292,961,62,3,2023-12-02,1,23.0,Male,Delhi,505709.0,2021-08-11,48.93,1,Groceries,1806.85,0,372,4.4,0,0,0,1,813,1656,2021,8,292.0,Medium,1,5420.549999999999,3.273278985507246,8.598137031409596,13.133718661442463,6.994998213009064,0.0012285012285012285,1.4610533747120429,Low,1
T00293,102,84,3,2022-09-13,0,20.0,Male,Ahmedabad,645057.0,2021-09-03,12.42,0,Books,849.78,5,133,1.2,0,0,0,1,1258,1633,2021,9,293.0,Medium,1,-10197.36,-6.244556031843234,0.0,13.377095514215746,3.5242020373412193,0.0007942811755361397,0.43748416076422914,Low,1
T00294,541,39,3,2022-08-10,1,20.0,Female,Surat,1840244.0,2020-03-24,46.2,1,Books,663.71,15,434,3.0,0,0,0,1,1292,2161,2020,3,294.0,Very High,3,-27875.82,-12.899500231374363,0.0,14.425409272895118,6.797058187186572,0.0007733952049497294,0.0902880137233867,Very High,0
T00298,314,58,1,2022-01-01,1,65.0,Female,Ahmedabad,1634421.0,2019-08-14,43.31,1,Toys,3847.93,20,280,2.1,0,0,0,1,1513,2384,2019,8,298.0,Very High,3,-73110.67,-30.667227348993286,0.0,14.306799782992117,6.5810333535091585,0.0006605019815059445,-0.7041682805126689,High,0
T00303,928,18,4,2022-11-30,0,38.0,Male,Delhi,671108.0,2021-02-05,53.22,0,Toys,1049.25,20,166,1.5,0,0,0,1,1180,1843,2021,2,303.0,Medium,1,-79743.0,-43.2680412371134,0.0,13.416686846874466,7.29520390393579,0.000846740050804403,-0.8147659164337926,Medium,0
T00304,785,9,2,2024-06-07,0,27.0,Male,Rajkot,1306561.0,2022-04-10,24.64,0,Groceries,630.48,10,463,3.6,0,0,0,1,625,1414,2022,4,304.0,High,2,-11348.64,-8.025912305516265,0.0,14.08290981784938,4.963869458396343,0.001597444089456869,0.4134720098609549,High,1
T00306,361,1,1,2022-04-08,0,39.0,Other,Vadodara,1409699.0,2022-10-05,65.8,1,Books,2130.87,10,173,3.0,0,0,0,1,1416,1236,2022,10,306.0,High,2,-19177.829999999998,-15.516043689320387,0.0,14.158887473759016,8.1117199162693,0.0007057163020465773,0.2563334778365456,High,0
T00307,61,56,3,2022-03-23,0,44.0,Male,Rajkot,753971.0,2018-11-05,66.84,0,Books,1147.25,5,469,1.8,0,0,0,1,1432,2666,2018,11,307.0,Medium,1,-13767.0,-5.163915978994749,0.0,13.533110511022047,8.175573374387879,0.0006978367062107466,0.36390091399297597,Medium,1
T00309,462,98,1,2023-04-22,1,65.0,Other,Delhi,693695.0,2022-02-02,55.95,1,Toys,529.99,15,271,2.2,0,0,0,1,1037,1481,2022,2,309.0,Medium,1,-7419.860000000001,-5.010033760972316,0.0,13.449789103175421,7.479973261984297,0.0009633911368015414,0.4967891285044108,Medium,1
T00310,445,84,3,2023-12-05,1,59.0,Male,Ahmedabad,2238129.0,2022-05-02,65.89,1,Books,849.78,5,133,1.2,0,0,0,1,810,1392,2022,5,310.0,Very High,3,-10197.36,-7.325689655172414,0.0,14.621151253745184,8.117265549432272,0.0012330456226880395,0.43748416076422914,Very High,1
T00311,455,75,1,2024-02-04,1,70.0,Female,Mumbai,1056473.0,2021-10-13,15.98,1,Books,2672.75,5,430,3.2,0,0,0,1,749,1593,2021,10,311.0,High,2,-10691.0,-6.711236660389202,0.0,13.87044750617556,3.997499218261337,0.0013333333333333333,0.42715235113781913,Medium,1
T00312,228,96,1,2023-07-04,1,69.0,Female,Delhi,1546742.0,2023-03-11,47.87,1,Toys,2503.56,15,408,1.6,0,0,0,1,964,1079,2023,3,312.0,Very High,3,-35049.84,-32.48363299351251,0.0,14.251661987764763,6.918814927427962,0.0010362694300518134,-0.04213350257156806,High,0
T00313,484,82,2,2022-01-14,1,69.0,Other,Rajkot,1001250.0,2018-04-22,91.86,0,Books,2343.59,5,112,2.8,0,0,0,1,1500,2863,2018,4,313.0,High,2,-18748.72,-6.548627314006287,0.0,13.816760776115768,9.584362263604188,0.0006662225183211193,0.26472330813981404,Medium,1
T00314,330,82,1,2023-01-27,0,20.0,Female,Vadodara,1537631.0,2019-03-05,93.55,1,Books,2343.59,5,112,2.8,0,0,0,1,1122,2546,2019,3,314.0,Very High,3,-9374.36,-3.681995286724274,0.0,14.245754128636133,9.67212489580237,0.0008904719501335708,0.45483839592786307,High,1
T00315,73,41,4,2022-12-13,1,28.0,Female,Mumbai,398658.0,2022-08-06,68.88,1,Toys,3021.53,10,7,3.2,0,0,0,1,1167,1296,2022,8,315.0,Medium,1,-108775.08,-83.93138888888889,0.0,12.89586169387046,8.299397568498572,0.0008561643835616438,-1.2876564431073467,Low,0
T00317,391,98,4,2023-01-21,1,68.0,Male,Delhi,973306.0,2019-04-27,50.70416578108395,1,Toys,529.99,15,271,2.2,0,0,0,1,1128,2493,2019,4,317.0,High,2,-29679.440000000002,-11.905110308864822,0.0,13.788454830415846,7.1206857662084735,0.0008857395925597874,0.05666367418473307,Medium,1
T00318,920,81,1,2022-07-28,1,49.0,Other,Mumbai,2017257.0,2023-06-02,13.9,0,Clothing,3546.64,15,127,2.2,0,0,0,1,1305,996,2023,6,318.0,Very High,3,-49652.96,-49.852369477911644,0.0,14.517249721497906,3.7282703764614498,0.0007656967840735069,-0.30278467129868253,Very High,0
T00319,911,74,4,2022-12-23,1,46.36172450052576,Other,Mumbai,739415.0,2018-10-22,58.42,1,Groceries,1192.1,10,427,3.2,0,0,0,1,1157,2680,2018,10,319.0,Medium,1,-42915.6,-16.013283582089553,0.0,13.513615964417438,7.6432977176085455,0.0008635578583765112,-0.18380505299036176,Medium,0
T00320,898,88,3,2023-08-24,0,57.0,Other,Surat,796839.0,2022-10-25,76.4,1,Toys,2144.89,15,258,4.7,0,0,0,1,913,1216,2022,10,320.0,Medium,1,-90085.38,-74.08337171052632,0.0,13.58840918479572,8.740709353364863,0.0010940919037199124,-0.9851757703933927,Medium,0
T00324,441,40,3,2022-12-06,0,35.0,Male,Vadodara,1888331.0,2020-03-27,33.41,0,Toys,2580.47,0,234,3.2,0,0,0,1,1174,2158,2020,3,324.0,Very High,3,7741.41,3.587307692307692,8.95446828762739,14.451204457685858,5.78013840664737,0.000851063829787234,1.8422235396234725,Very High,1
T00327,24,93,4,2024-01-27,0,61.0,Female,Rajkot,1872554.0,2020-01-26,29.59,0,Groceries,596.84,5,225,3.2,0,0,0,1,757,2219,2020,1,327.0,Very High,3,-9549.44,-4.303488057683642,0.0,14.44281436643881,5.439669107583659,0.0013192612137203166,0.45113247594462347,Very High,1
T00328,189,11,4,2022-01-22,1,34.0,Other,Surat,2009942.0,2020-11-05,71.82,1,Groceries,1509.99,5,156,2.5,0,0,0,1,1492,1935,2020,11,328.0,Very High,3,-24159.84,-12.485705426356589,0.0,14.513616921424202,8.474668135095321,0.0006697923643670462,0.16037212791618533,Very High,1
T00330,454,91,1,2023-04-30,1,41.0,Other,Ahmedabad,656027.0,2021-06-29,44.31,1,Toys,579.59,10,118,2.8,0,0,0,1,1029,1699,2021,6,330.0,Medium,1,-5216.31,-3.0702236609770455,0.0,13.393958749942165,6.656575696257048,0.000970873786407767,0.5456644754469283,Medium,1
T00332,416,96,1,2022-11-02,1,70.0,Female,Delhi,2113233.0,2023-05-14,47.84,1,Toys,2503.56,15,408,1.6,0,0,0,1,1208,1015,2023,5,332.0,Very High,3,-35049.84,-34.531862068965516,0.0,14.563730033486042,6.916646586316233,0.0008271298593879239,-0.04213350257156806,Very High,0
T00333,923,7,3,2023-09-26,1,72.0,Male,Vadodara,2284145.0,2022-06-18,39.35,1,Groceries,1388.41,0,188,4.8,0,0,0,1,880,1345,2022,6,333.0,Very High,3,4165.2300000000005,3.0968252788104094,8.334766829130379,14.64150277065726,6.272957835024878,0.0011350737797956867,1.2621658683847399,Very High,1
T00336,929,58,2,2022-09-30,1,45.0,Male,Mumbai,1223201.6884210526,2021-04-18,85.17,1,Toys,3847.93,20,280,2.1,0,0,0,1,1241,1771,2021,4,336.0,High,2,-146221.34,-82.56428006775833,0.0,14.016983131453513,9.22875939658197,0.0008051529790660225,-1.8768952879800236,Medium,0
T00337,347,14,3,2024-04-27,0,49.0,Female,Rajkot,1264422.0,2021-07-30,18.33,1,Books,737.42,0,29,4.8,0,0,0,1,666,1668,2021,7,337.0,High,2,2212.2599999999998,1.326294964028777,7.702221820723355,14.050126449604218,4.281354925721529,0.0014992503748125937,0.967204016898729,High,1
T00339,457,67,3,2023-05-18,1,70.0,Female,Delhi,996962.0,2022-01-27,85.26,0,Groceries,1390.87,5,96,1.4,0,0,0,1,1011,1487,2022,1,339.0,High,2,-16690.44,-11.224236718224612,0.0,13.81246893692133,9.233634170791044,0.0009881422924901185,0.30528188961713687,Medium,1
T00340,784,79,1,2022-05-10,1,55.0,Female,Mumbai,989896.0,2022-10-05,93.55,1,Toys,1960.57,0,359,4.6,0,0,0,1,1384,1236,2022,10,340.0,High,2,1960.57,1.5862216828478963,7.581500451987097,13.805356176294154,9.67212489580237,0.0007220216606498195,0.930930736698272,Medium,1
T00343,890,48,1,2023-04-27,1,62.0,Other,Mumbai,1658409.0,2021-09-13,50.70416578108395,0,Groceries,1241.05,5,166,1.6,0,0,0,1,1032,1623,2021,9,343.0,Very High,3,-4964.2,-3.058656808379544,0.0,14.321369869993873,7.1206857662084735,0.000968054211035818,0.5513923609389113,High,1
T00345,714,60,1,2023-01-25,1,72.0,Male,Ahmedabad,865059.0,2021-10-15,50.70416578108395,1,Clothing,529.99,10,253,4.8,0,0,0,1,1124,1591,2021,10,345.0,High,2,-4769.91,-2.9980578252671277,0.0,13.670554147670284,7.1206857662084735,0.0008888888888888889,0.555829223065583,Medium,1
T00346,792,35,2,2023-08-16,1,21.0,Other,Vadodara,490814.0,2021-08-30,30.0,1,Groceries,1662.07,20,221,2.9,0,0,0,1,921,1637,2021,8,346.0,Medium,1,-63158.659999999996,-38.58195479535736,0.0,13.103822553699063,5.477225575051661,0.0010845986984815619,-0.5360101626410232,Low,0
T00351,996,68,1,2023-06-12,0,60.0,Female,Vadodara,1492505.0,2022-12-10,50.5,1,Groceries,529.99,15,359,1.1,0,0,0,1,986,1170,2022,12,351.0,High,2,-7419.860000000001,-6.341760683760684,0.0,14.215967144341317,7.106335201775948,0.0010131712259371835,0.4967891285044108,High,1
T00352,871,59,2,2024-03-29,1,44.0,Other,Rajkot,481018.0,2018-02-06,14.05,1,Clothing,529.99,0,12,1.1,0,0,0,1,695,2938,2018,2,352.0,Medium,1,1059.98,0.36078284547311096,6.966948288294941,13.083662049347254,3.7483329627982624,0.0014367816091954023,0.8060225644030997,Low,1
T00354,670,61,3,2022-06-14,1,31.0,Other,Surat,442751.0,2021-06-03,84.15,1,Toys,1764.11,10,163,1.6,0,0,0,1,1349,1725,2021,6,354.0,Medium,1,-47630.97,-27.61215652173913,0.0,13.000765072856787,9.173330910852394,0.0007407407407407407,-0.2672826532652378,Low,0
T00355,657,47,4,2023-05-03,0,64.0,Other,Mumbai,337736.0,2019-05-12,58.43,0,Toys,3240.34,10,428,1.3,0,0,0,1,1026,2478,2019,5,355.0,Medium,1,-116652.24,-47.0751573849879,0.0,12.730022765074285,7.643951857514541,0.0009737098344693282,-1.413310387725519,Low,0
T00357,537,93,4,2023-12-10,0,40.0,Male,Surat,1636978.0,2019-07-14,58.2,1,Groceries,596.84,5,225,3.2,0,0,0,1,805,2415,2019,7,357.0,Very High,3,-9549.44,-3.954219461697723,0.0,14.308363027926456,7.628892449104261,0.0012406947890818859,0.45113247594462347,High,1
T00359,614,18,2,2023-11-28,1,45.0,Female,Vadodara,2059115.0,2018-12-13,24.93,1,Toys,1049.25,20,166,1.5,0,0,0,1,817,2628,2018,12,359.0,Very High,3,-39871.5,-15.171803652968036,0.0,14.537787322451168,4.992995093127972,0.0012224938875305623,-0.12936186952106318,Very High,0
T00362,541,74,2,2024-05-24,0,20.0,Female,Surat,1840244.0,2020-03-24,46.2,1,Groceries,1192.1,10,427,3.2,0,0,0,1,639,2161,2020,3,362.0,Very High,3,-21457.8,-9.929569643683479,0.0,14.425409272895118,6.797058187186572,0.0015625,0.21210315242005887,Very High,1
T00366,548,22,4,2023-12-27,0,23.0,Male,Mumbai,951409.0,2022-09-27,55.06,1,Clothing,2891.78,5,169,1.9,0,0,0,1,788,1244,2022,9,366.0,High,2,-46268.48,-37.19331189710611,0.0,13.765700373751232,7.420242583635659,0.0012674271229404308,-0.24326330023847934,Medium,0
T00369,747,63,4,2023-03-15,0,51.0,Other,Mumbai,382207.0,2022-03-16,76.83,0,Groceries,1408.51,10,345,4.0,0,0,0,1,1075,1439,2022,3,369.0,Medium,1,-50706.36,-35.237220291869356,0.0,12.853720242018753,8.765272385955841,0.0009293680297397769,-0.32121448547045367,Low,0
T00371,515,74,4,2023-02-26,1,50.0,Male,Ahmedabad,1767142.0,2021-06-25,40.38,1,Groceries,1192.1,10,427,3.2,0,0,0,1,1092,1703,2021,6,371.0,Very High,3,-42915.6,-25.2,0.0,14.384874676154098,6.354525946126902,0.0009149130832570906,-0.18380505299036176,High,0
T00372,332,74,3,2022-09-08,1,72.0,Female,Rajkot,446865.0,2021-01-15,66.4,1,Groceries,1192.1,10,427,3.2,0,0,0,1,1263,1864,2021,1,372.0,Medium,1,-32186.699999999997,-17.267542918454936,0.0,13.01001405236746,8.148619514985345,0.0007911392405063291,0.010304852892297529,Low,0
T00374,547,63,4,2023-09-01,0,45.0,Male,Delhi,1867824.0,2020-02-10,50.70416578108395,1,Groceries,1408.51,10,345,4.0,0,0,0,1,905,2204,2020,2,374.0,Very High,3,-50706.36,-23.006515426497277,0.0,14.44028521029888,7.1206857662084735,0.0011037527593818985,-0.32121448547045367,Very High,0
T00379,71,30,3,2023-05-28,0,46.36172450052576,Male,Mumbai,1808529.0,2022-08-02,67.85,1,Groceries,1889.88,15,487,2.0,0,0,0,1,1001,1300,2022,8,379.0,Very High,3,-79374.96,-61.057661538461545,0.0,14.408024918569577,8.237111144084436,0.000998003992015968,-0.8086569799381909,High,0
T00380,300,48,2,2022-08-04,1,66.0,Female,Vadodara,745276.0,2022-03-20,45.08,1,Groceries,1241.05,5,166,1.6,0,0,0,1,1298,1435,2022,3,380.0,Medium,1,-9928.4,-6.918745644599303,0.0,13.52151124033725,6.714164132637808,0.0007698229407236335,0.44313736236533097,Medium,1
T00381,651,92,2,2022-05-12,1,27.0,Other,Delhi,1845114.0,2022-08-18,56.05,0,Clothing,3091.76,0,117,2.8,0,0,0,1,1382,1284,2022,8,381.0,Very High,3,6183.52,4.81582554517134,8.729804674701015,14.428052164137599,7.486654793697917,0.0007230657989877079,1.5846279070632479,Very High,1
T00382,303,11,3,2022-09-17,1,34.0,Female,Mumbai,1223201.6884210526,2020-07-03,37.4,1,Groceries,1509.99,5,156,2.5,0,0,0,1,1254,2060,2020,7,382.0,High,2,-18119.88,-8.796058252427185,0.0,14.016983131453513,6.115553940568262,0.0007968127490039841,0.2770580238282673,Medium,1
T00385,21,90,2,2022-10-10,0,34.0,Male,Rajkot,1139253.0,2021-03-26,19.64,1,Books,2610.34,15,441,1.2,0,0,0,1,1231,1794,2021,3,385.0,High,2,-73089.52,-40.74109253065775,0.0,13.945884220201817,4.431703961232068,0.0008116883116883117,-0.7038138102809722,Medium,0
T00389,205,40,2,2022-06-10,1,47.0,Other,Mumbai,435334.0,2020-06-16,74.26,1,Toys,2580.47,0,234,3.2,0,0,0,1,1353,2077,2020,6,389.0,Medium,1,5160.94,2.4848050072219547,8.549067756809224,12.983871128626996,8.61742420912421,0.0007385524372230429,1.4194435223704096,Low,1
T00390,762,82,2,2022-10-11,1,20.0,Other,Vadodara,792994.0,2019-02-10,77.81,0,Books,2343.59,5,112,2.8,0,0,0,1,1230,2569,2019,2,390.0,Medium,1,-18748.72,-7.298061502530168,0.0,13.583572195426868,8.820997676000147,0.0008123476848090983,0.26472330813981404,Medium,1
T00391,412,82,4,2022-04-16,1,30.0,Male,Ahmedabad,994282.0,2022-10-30,11.94,1,Books,2343.59,5,112,2.8,0,0,0,1,1408,1211,2022,10,391.0,High,2,-37497.44,-30.964029727497937,0.0,13.809777153366506,3.455430508634199,0.0007097232079489,-0.08657316336456315,Medium,0
T00392,828,9,2,2022-04-15,1,47.0,Male,Ahmedabad,763438.0,2018-01-02,76.68,1,Groceries,630.48,10,463,3.6,0,0,0,1,1409,2973,2018,1,392.0,Medium,1,-11348.64,-3.8172351160443996,0.0,13.545588505229647,8.756711711595855,0.0007092198581560284,0.4134720098609549,Medium,1
T00393,149,87,1,2023-03-15,1,65.0,Other,Delhi,1134057.0,2021-12-01,13.89,1,Clothing,2045.64,5,30,3.3,0,0,0,1,1075,1544,2021,12,393.0,High,2,-8182.56,-5.29958549222798,0.0,13.941312908346383,3.726929030716845,0.0009293680297397769,0.48028455302201895,Medium,1
T00394,299,83,2,2022-08-16,1,47.0,Female,Delhi,501435.0,2019-10-23,85.94,1,Clothing,1138.42,20,478,1.1,0,0,0,1,1286,2314,2019,10,394.0,Medium,1,-43259.96000000001,-18.694883318928266,0.0,13.125231261091812,9.270382947861432,0.000777000777000777,-0.18993554990525696,Low,0
T00398,20,4,4,2023-04-09,0,71.0,Other,Mumbai,895393.0,2023-03-03,52.47,1,Toys,1696.13,20,79,4.4,0,0,0,1,1050,1087,2023,3,398.0,High,2,-128905.88,-118.58866605335787,0.0,13.705019123850759,7.243617880589782,0.0009514747859181732,-1.6068818852623759,Medium,0
T00399,163,90,4,2024-03-12,1,46.36172450052576,Other,Delhi,2149319.0,2020-10-31,89.14,1,Books,2610.34,15,441,1.2,0,0,0,1,712,1940,2020,10,399.0,Very High,3,-146179.04,-75.35002061855671,0.0,14.580662071007305,9.441398201537737,0.001402524544179523,-1.876240296772869,Very High,0
T00402,570,24,2,2024-05-23,1,45.0,Male,Mumbai,1223201.6884210526,2020-08-17,71.53,1,Books,2901.81,0,436,3.3,0,0,0,1,640,2015,2020,8,402.0,High,2,5803.62,2.8802084367245655,8.666409431179693,14.016983131453513,8.457541013793549,0.0015600624024961,1.5228653116228332,Medium,1
T00404,69,54,4,2022-02-25,1,37.0,Female,Surat,1344804.0,2021-07-21,50.70416578108395,1,Clothing,719.93,15,389,2.5,0,0,0,1,1458,1677,2021,7,404.0,High,2,-40316.079999999994,-24.04059630292188,0.0,14.111759579094617,7.1206857662084735,0.0006854009595613434,-0.13734189860311344,High,0
